author,comment,published_at
@AlessandroDemma,Video stupendo. Va detto però che Max Verstappen tutt&#39;al più l&#39;ha vista in video Palermo.,2021-09-08T10:06:59Z
@Alokkumar-gu5kw,Red bull gives you wings + stunning views!,2021-09-08T10:01:56Z
@Scorpio19110,"Palermo Grand Prix incoming. Seriously, with the street circuit mania, such a race should be expected",2021-09-08T10:01:18Z
@bian4957,Yeah that&#39;s Red Bull CRAAAAZZZYYY,2021-09-08T10:00:54Z
@jayceea3056,"That drone shot tho, everything is amazing!",2021-09-08T10:00:51Z
@BIGMAN_JAY,I&#39;m pretty sure that&#39;s the 2013 car. But they have Honda instead of infinity,2021-09-08T10:00:12Z
@kssanjay5598,It was like seeing a film,2021-09-08T09:59:58Z
@kssanjay5598,Beautiful filming ❤️❤️👍👍,2021-09-08T09:59:30Z
@luigirusso4967,"Thank you Red Bull and welcome to the better place in the world, Italy 🇮🇹",2021-09-08T09:58:11Z
@zGiampyTek,Ma che figata e che bella la MIA Palermo! La prossima volta peró fatemi fare una comparsa 🥰,2021-09-08T09:58:05Z
@elpitbull8205,Grazie RB guys it&#39;s a pleasure to have you in Palermo ❤️🤜,2021-09-08T09:58:03Z
@leonardoditana995,PATATEEE!!!! is the new SIGNORA I LIMONI SIGNORAAAAAAAAA,2021-09-08T09:57:26Z
@Maximuz2312,"Imagine having an F1 street race with such gorgeous backdrop, wud be amazing!",2021-09-08T09:56:26Z
@simonaco6624,"Da Palermitana, davvero davvero emozionante. Bellissimo!!!!!!! Bravi bravi bravi!",2021-09-08T09:56:25Z
@nelic182,So cool,2021-09-08T09:55:41Z
@mauryreborn4563,Bellissimo video grazie e auguri dall&#39;Italia,2021-09-08T09:55:39Z
@gullf1sk,"Is that the v8 or v10?<br><br>Either way, nice to hear an actual engine sound again :(",2021-09-08T09:55:30Z
@Giors,"Ok, so now we know where they store their used cars",2021-09-08T09:55:30Z
@dimitrisvlastos6440,Sick,2021-09-08T09:54:21Z
@ettoreciappa5251,Wow 😍😍😍😍,2021-09-08T09:54:15Z
@PilotJohnSilver,"It&#39;s a long way  to get from Palermo to Genova on that boat and then to Monza, I hope they took everything into account 🤭",2021-09-08T09:52:31Z
@adamyasingh8519,Red bull ads are so good that it makes me wanna buy a red bull.,2021-09-08T09:52:20Z
@Properkunt,That was the most cheesiest sh!t I’ve seen in a while,2021-09-08T09:51:38Z
@johankhadka7157,Red bull with honda V8?,2021-09-08T09:51:12Z
@sanchopanza3168,:-),2021-09-08T09:50:25Z
@mauryreborn4563,Wow bellissimo video grazie e auguri dall&#39;Italia,2021-09-08T09:49:46Z
@fxf1669,Just love the red bull family,2021-09-08T09:49:40Z
@jeroenwubbels7824,Don Massimiliano,2021-09-08T09:49:03Z
@marilisacandido268,Welcome to Italy ❤🇮🇹,2021-09-08T09:49:01Z
@giacomo2710,Palermo 😍🇮🇹,2021-09-08T09:48:59Z
@mattiamelara5429,"Max wasn’t the one who drove the car. I know people from Palermo who even had a chat with the mechanics and saw the driver. Sorry to ruin this 😂. Btw, amazing content and as a Ferrari fan I recognize that they’ll never be able to do this",2021-09-08T09:47:33Z
@nandooooooo,"I was having a swim at the sea when I heard that v6 screaming, then I ran as fast as I could to see it, it’s been incredibile, thank you!",2021-09-08T09:47:32Z
@stephandelaat,They should have installed a claxon on the RB just for the Italian GP.,2021-09-08T09:47:25Z
@JulioRamirez-vh3nt,Can&#39;t wait too see what you guys have prepared for Checo in Mexico,2021-09-08T09:47:20Z
@erwinseptiaji9398,"I think this circuit much better than Monaco, please added this circuit for 2022 calendar",2021-09-08T09:47:05Z
@Fabio-cz5ot,Welcome to Palermo! One of the most beautiful Italian cities,2021-09-08T09:47:01Z
@bociek125,"this video is unrealistic, radio isn&#39;t cutting off",2021-09-08T09:46:59Z
@marcocastagnetta1783,Fantastico W PALERMO E SANTA ROSALIA,2021-09-08T09:46:50Z
@jack-vg1440,🇮🇹🇮🇹,2021-09-08T09:46:44Z
@MrCow579,that&#39;s not max in the streets walking lol,2021-09-08T09:44:44Z
@acchris029,"What car year is this? Engine sounds so good, unlike the cars they race at the grand Prixs.",2021-09-08T09:44:42Z
@arnobonkestoter5689,Make a pr movie in Ferrari land. Greeeeeeat 👌👍🤌,2021-09-08T09:42:53Z
@sandrogrillette2460,"Spettacolare, grazie!",2021-09-08T09:42:52Z
@remobonaguro,"Molto bello, forse un po&#39; lungo, ma molto bello....Go Max!",2021-09-08T09:42:45Z
@kamrulhasansani17,Christopher Nolan type creativity,2021-09-08T09:42:43Z
@qwerty612,"Good job, guys. I love you.❤️",2021-09-08T09:42:28Z
@Golden5er,It&#39;s almost like they don&#39;t have a second driver... oh wait...,2021-09-08T09:42:27Z
@Hose-Mendousa,Next year Japan Movie. Mt.Fuji &amp; &#39;Shinkansen Express&#39; ...<br>. and Red Bull !!,2021-09-08T09:42:22Z
@iyedabdelli4394,Supeeer MAX &lt;3 Good Luck Beast,2021-09-08T09:40:31Z
@PilotJohnSilver,Absolutely beautiful and stunning!,2021-09-08T09:40:20Z
@kruzerblade4740,Don’t let this distract you from the fact that redbull put Honda logos everywhere on a car powered by a renault engine,2021-09-08T09:39:44Z
@katieamarshh,Obsessed w this.,2021-09-08T09:39:34Z
@piero719,"Thank you Red Bull for showing to the World my wonderful city, Palermo. Hope to see you soon guys🌍❤️",2021-09-08T09:39:04Z
@dennisvanthiel923,"Art , pure art and pr like no team can or wants!",2021-09-08T09:38:34Z
@makanbaks0418,max max super max radio check,2021-09-08T09:38:25Z
@alfonsosantos4011,Amazing promo 🙏🙏🙏,2021-09-08T09:37:50Z
@Edwins1984,"Totally off topic, knows somebody which font they are using in the intro? 👌",2021-09-08T09:37:44Z
@Siciliaindrone,Italyy 🇮🇹,2021-09-08T09:37:22Z
@marcogarofalo9699,"La mia citta é bellissima, forza max💗🖤🧡",2021-09-08T09:36:57Z
@sofya6432,Здорово!!!,2021-09-08T09:36:43Z
@R0BITOS,WELCOME TO ITALY &lt;3,2021-09-08T09:36:36Z
@erickreunen9436,"Fuck, they nailed it again.... props to the RB PR team!",2021-09-08T09:36:31Z
@randallvargas4457,"Gorgeous, amazing, great quality. Thanks!",2021-09-08T09:36:26Z
@blubli4914,Fare 300 Km/h su una pista è da uomini<br>Percorrere le strade di Ballarò con le hard è da Verstappen,2021-09-08T09:36:01Z
@motosportpassion,"<a href=""https://www.youtube.com/watch?v=T8Yxjf5hv-E&amp;t=184"">3:04</a> e <a href=""https://www.youtube.com/watch?v=T8Yxjf5hv-E&amp;t=189"">3:09</a> un @Jakidale selvaggio",2021-09-08T09:35:50Z
@mikey._.33,This is amazing. But what&#39;s even more amazing is how they found all of these Italian people who would agree to a RedBull video rather than a Ferrari video.,2021-09-08T09:35:48Z
@Tatawalepaaji,Should have also tagged Palermo from money heist ❤️,2021-09-08T09:35:38Z
@armandokalinic7121,"Go Max,Go Red Bull",2021-09-08T09:35:10Z
@armandokalinic7121,I hope Max wins Monza,2021-09-08T09:34:56Z
@user-vs4hl7qp7z,🏎️Simply lovely🏁,2021-09-08T09:34:18Z
@heinobroeksen6896,"Where was David&#39;s butt-crack on Palermo&#39;s beach? Missed opportunity. GJ RB, great video!",2021-09-08T09:33:23Z
@jakidale,Welcome to Italy 🇮🇹❤️,2021-09-08T09:32:59Z
@marsje,Film director: How epic do you wanna make this video?<br>Red Bull Racing: Yes,2021-09-08T09:32:58Z
@paulvijoi,"I don&#39;t believe he was actually at the wheel but yeah, nice one :d",2021-09-08T09:32:58Z
@nicolaciaccio2738,Grandioso!!🇮🇹,2021-09-08T09:31:53Z
@raoutd,Great,2021-09-08T09:31:42Z
@n3k0lein,"That&#39;s not max driving, he didn&#39;t hit the apex.",2021-09-08T09:31:29Z
@MartiniPinball,This would be pretty baller if it weren’t for the extremely cringy acting,2021-09-08T09:30:12Z
@eliasimeoni4313,Chi qui per jakidale?,2021-09-08T09:30:01Z
@lucvanoverschelde2326,Splendid...,2021-09-08T09:28:30Z
@MarcilioTeixeira,PT-BR Qual é o problema de usar um carro atual?,2021-09-08T09:27:56Z
@claudioscibona3105,"Sono un tifoso Ferrari da quando ne ho memoria, ma stavolta non posso far altro che ringraziare il Team Red Bull Racing per aver regalato a Palermo, alla MIA città, una pubblicità meravigliosa e spettacolare.",2021-09-08T09:27:20Z
@alessandrotomo5086,"sh*t Naples was so close but yet so far... Missed the target, we try next time",2021-09-08T09:26:33Z
,Please next year do the same in Lecce!,2021-09-08T09:25:51Z
@Manuel-uu7fo,Amazing video and spectacular city!<br>Greetings from Palermo 🇮🇹,2021-09-08T09:25:12Z
@klaudiamalinowska4187,"This is epic, pick confirm",2021-09-08T09:24:47Z
@squarepentagons4245,Me: where coronavirus?,2021-09-08T09:24:03Z
@theBacks23,"Thank you so much for that, good luck Redbull Team and remember...Forza Palermo Sempre ❤",2021-09-08T09:23:48Z
@nathanmiller1641,Red Bull just do it different and that&#39;s why I love them,2021-09-08T09:23:03Z
@naymalik6982,"We all know that wasn&#39;t Max guys :p <br>However, the video is simply lovely ❤",2021-09-08T09:23:00Z
@ukrutorstrcprstskrzkrk7722,Noooo i hoped for jump on that boat :D :D,2021-09-08T09:22:39Z
@roccocucchiara6022,Sicily storia 💥💫💫,2021-09-08T09:22:13Z
@roccocucchiara6022,Wow wow wow sicilia 🥳💯💪💪💪💪💪,2021-09-08T09:21:50Z
@davidesilvio8147,SALUTI DA MONDELLO,2021-09-08T09:21:43Z
@simonamarchello4822,"Stunning, I’m speechless.",2021-09-08T09:20:43Z
@Lena-lc9ch,Ok wow...,2021-09-08T09:20:35Z
@tejngx,Those lines are a little bit emotionless and dull.,2021-09-08T09:19:56Z
@alileevil,Why does this look like a video game?,2021-09-08T09:19:26Z
@ashwinraj9931,Not a 2021 car,2021-09-08T09:19:01Z
@tomhd4467,it wasn’t max driving i was in palermo,2021-09-08T09:19:00Z
@ranicks3205,Maxy get it with monza,2021-09-08T09:17:00Z
@alo_art,Nice way to recycle your money mafia!,2021-09-08T09:16:20Z
@vinceotti,Ma che è zuccaro sto video,2021-09-08T09:16:00Z
@juvraj,"<a href=""https://www.youtube.com/watch?v=T8Yxjf5hv-E&amp;t=192"">3:12</a> @jakidale",2021-09-08T09:15:58Z
@shubhampendor190,You guys are the only team on grid who are making most of the resources available! <br>Absolutely killing it! <br>Kudos to the PR team.<br>Keep rocking on and off the track!,2021-09-08T09:15:58Z
@francescotroia9422,Ed io ero lì a guardarla😍,2021-09-08T09:15:45Z
@AsfaltoRoventeChannel,Forza Palermo! <br>Orgoglioso di essere palermitano!,2021-09-08T09:14:55Z
@jerrygriffioen5716,"Yoga ladies, priceless",2021-09-08T09:14:53Z
@alessandrocucchiara4316,Bellissimo,2021-09-08T09:14:38Z
@wahyuardiansyah1266,Wow awesome👍👍,2021-09-08T09:14:25Z
@santoshsco,What a beautifully done video !!,2021-09-08T09:12:56Z
@danepaulsen367,Let&#39;s have a simply lovely race at Monza 💪,2021-09-08T09:12:51Z
@kevinwoodage6991,"The sound of a proper engine, how miss it",2021-09-08T09:12:50Z
@behruz1691,"You might notice he&#39;s not actually Max himself in this video, but well done to Redbull PR team, absolutely stunning video<br><br>edit: sorry to spoil it!",2021-09-08T09:12:23Z
@raone93,I hope that max win in monza,2021-09-08T09:12:18Z
@_lowpoke700,who was doing the fpv work?,2021-09-08T09:12:12Z
@tanyifan8630,My girlfriend said that Checo is driving the boat lmao,2021-09-08T09:12:05Z
@egyptology22,I love how he doesn&#39;t smash into barriers anymore when giving it to the car,2021-09-08T09:11:59Z
@user-rq2mp4dr5l,"Pretty sure they put Yuki in the car instead of Max, just look at how low the head is😂",2021-09-08T09:10:56Z
@alebrigaz,Wow,2021-09-08T09:10:53Z
@burnoutvista,Perez meanwhile: where&#39;s my car?,2021-09-08T09:10:35Z
@ankushgatti4754,Meanwhile at Merc.....,2021-09-08T09:09:33Z
@WinWingLP,Hope PR isnt part of the the Budget cap xD,2021-09-08T09:09:07Z
@marcobilardo73,🇮🇹🇮🇹🇮🇹,2021-09-08T09:09:00Z
@alfredobarbaro7290,Palermo 😍💗🖤🦅,2021-09-08T09:08:49Z
@anjbaste5689,"<a href=""https://www.youtube.com/watch?v=T8Yxjf5hv-E&amp;t=30"">0:30</a><br><b>max super max max~</b>",2021-09-08T09:08:37Z
@m.sydneyvern2260,Dude...imagine if Red Bull and Mercedes put aside the rivalry for a little bit and make a little mexican stand off. Have Max and Perez meet up with Lewis and Valtteri in an intersection,2021-09-08T09:07:51Z
@francescogreco1751,"Great great video guys, so proud to see my city here ❤️❤️",2021-09-08T09:07:11Z
@ut46,I can assure that it&#39;s not max walking through the market 😆,2021-09-08T09:06:22Z
@thewolphman942,"Whenever REDBULL release a Video My Ears to ME, Bruh no full Volume we will DIE ASAP if You continue doing this, Me be like I don&#39;t CARE😏💜🏁",2021-09-08T09:06:18Z
@CUL8TR,"Just when I saw AlphaTauri&#39;s Italian Job post on Instagram, this popped up. Get &#39;em Bulls, both the bigger and the smaller Bulls.",2021-09-08T09:05:30Z
@mvwouden,I assume that was DC driving and walking,2021-09-08T09:05:14Z
@mxnojbe,After a formula season ends<br>Other teams - let&#39;s preserve our car it&#39;s our heritage<br>Redbull - Yayy! New toy.. !<br>Revising a comment from a legend,2021-09-08T09:02:49Z
@henkjanssen1252,Where is the mafia in this video?,2021-09-08T09:02:11Z
@alessandrospiconardi907,Ciao,2021-09-08T09:02:09Z
@pankajseerapu3902,"In Case you missed it, the F1 Car Max has driven is the World Champion Winning Red Bull driven by Vettel, may be Red Bull Honda is conveying in a cryptic way that they have another World Champion is making 😁",2021-09-08T09:01:57Z
@ktw380,"Nice Car,  Nice Driver 😀😀 but...... Stupid engine noise 🙄🙄🙄",2021-09-08T09:01:54Z
@alessioromeo2975,We need a GP in Palermo,2021-09-08T09:01:32Z
@stefanomessina1861,"GRAZIE, GRAZIE, GRAZIE! PALERMO LOVE RED BULL, C&#39;MON MAX 💗🖤🇮🇹",2021-09-08T09:01:29Z
@fastunderboltplaysminecraft,"When you remember that Redbull Racing F1 is at its core, an ad commercial for an Energy drink. Let that sink in.",2021-09-08T09:01:25Z
@albertomaurolauria4416,"Great video, I live in Mondello bay and I remember the city went into caos on those 3 days of filming, anyway congrats Red Bull and thank you for the beautiful representation of my city!",2021-09-08T09:00:13Z
@ktw380,"Nice car, nice driver😃😃. Stupid engine noise 🙄🙄🙄",2021-09-08T09:00:10Z
@fabiocottari4132,Wonderful PALERMO,2021-09-08T08:59:37Z
@SERAFILMSVIDEO,"Video veramente fantastico, studiato nei minimi particolari, realizzato da un gran bel team! Ah, c&#39;è anche Jaki Dale! 💪",2021-09-08T08:59:30Z
@nifty.2,Max just parked his car in a freaking boat<br>They should have used that strategy for spa,2021-09-08T08:59:12Z
@billy7421,ma c&#39;è @Jakidale al minuto 3.04 HAHAHAHAHAHAHAH,2021-09-08T08:56:59Z
@rdafe8562,Beautiful sound of V8 engine,2021-09-08T08:56:07Z
@MagicClown611,"Another GP win under your belt, You got this comon!",2021-09-08T08:55:45Z
@masterplan4160,MERAVIGLIOSO. Forza Max 💛🇮🇹,2021-09-08T08:55:28Z
@gabrielemajo4111,Soltanto che non era VERSTAPPEN ma una comparsa,2021-09-08T08:54:51Z
@vz4579,Can anyone tell me what chassis max is driving ?,2021-09-08T08:53:52Z
@vincejohanntheodorebalacui5517,CHECO ROADTRIP!!,2021-09-08T08:53:31Z
@sicilyrider4980,FORZA PALERMO !,2021-09-08T08:53:18Z
@taytzuleong5584,This whole journey could be a series on its own,2021-09-08T08:53:04Z
@alogos10,Redbull is the only team that brings F1 out of the track for such amazing video stories. How not to live them ♡♡♡,2021-09-08T08:52:53Z
@pieroinzerillo3772,"Amazing!❤️<a href=""http://www.youtube.com/results?search_query=%23palermo"">#palermo</a> <a href=""http://www.youtube.com/results?search_query=%23sicily"">#sicily</a>",2021-09-08T08:52:16Z
@randomcitizen297,Red Bull Media team is something else,2021-09-08T08:51:41Z
@Artiick,"At last, they did it",2021-09-08T08:50:56Z
@jakkapong5971,🤩🤩,2021-09-08T08:50:13Z
@RS13.,"This is the best video I ever seen. <br>Really congrats to Red Bull, this is awesome! <br>From an Italian Fan, viva l&#39;Italia! Viva Palermo e viva Monza 🇮🇹",2021-09-08T08:50:09Z
@mitiokrika2228,Not gonna lie this type of videos(road trips) put a big smile on my face😃,2021-09-08T08:49:56Z
@nolimits4942,"Redbull, can you do these things with your 2005 car as well? I want to hear that V10.",2021-09-08T08:49:40Z
@theekshanabandara9293,Impressionante! 🧡🇮🇹,2021-09-08T08:49:12Z
@darshannarayan5483,Forza Redbull !!! Grazzie!!!,2021-09-08T08:48:34Z
@kimi3049,i love it’s just for a drink😃  gg redbull,2021-09-08T08:48:30Z
@Ricky911_,Nice to see Red Bull still clinging onto the RB9,2021-09-08T08:47:21Z
@ashitkotian2396,When your PR budget is more than Haas&#39;s entire years F1 budget.,2021-09-08T08:47:20Z
@lymido,"<a href=""https://www.youtube.com/watch?v=T8Yxjf5hv-E&amp;t=184"">3:04</a>  Jakidale sei tu?",2021-09-08T08:47:06Z
@j.j.schlachtfeld9325,The quality is unreal. Stunning camera work. Absolutely beautiful shots. This might possibly be the most beautifully done video I&#39;ve seen for quite some time. It almost makes up for the fact that you guys didn&#39;t find anyone to wear the overalls for the walking bits whom they fit remotely like they do Max 😂,2021-09-08T08:46:56Z
@Ricky911_,I&#39;m more surprised by how they managed to find flat roads to do this on. 95% of roads in Italy are not that well maintained 😂,2021-09-08T08:45:39Z
@aygeeninty771,Wow that&#39;s some quality work that video! I make sure to buy a can of bull everytime I go to the petrol station outta respect for the dedication and passion they give to my favourite sport.,2021-09-08T08:45:36Z
@danish5850,We want &#39;Behind the charge zandvoort&#39;😊😊,2021-09-08T08:45:23Z
@franz4044,Box Box Box super Box Box,2021-09-08T08:44:52Z
@filipebarbosa11,No one does it better than RBR. Great video!!,2021-09-08T08:44:50Z
@soko889,What a lovely city,2021-09-08T08:44:26Z
@lukeh2440,Who would have been driving?,2021-09-08T08:43:53Z
@salvatorespeciale730,Grazie da Palermo! &lt;3,2021-09-08T08:43:44Z
@gianlucatomasello9492,"Ci voleva la redbull per vedere palermo pulita<br><br>Che bella, però",2021-09-08T08:42:14Z
@giuseppe1912,"La mia città, le mie vie. Ragazzi che emozioni. Ci vediamo a Monza. Mi avete commosso.",2021-09-08T08:41:38Z
@itsayumeold,idk why but this one was pretty boring,2021-09-08T08:41:27Z
@Mizz_Martz,This is Gymkhana of F1,2021-09-08T08:41:16Z
@zurk1646,Was this filmed nowdays or backthen,2021-09-08T08:40:45Z
@omarnnegh6319,The RB from 2014 ?,2021-09-08T08:39:22Z
@bravosqualo9742,Bellissimo spot,2021-09-08T08:38:32Z
@bkes8196,Bellisimo!,2021-09-08T08:38:23Z
@fardinshabinhabib1050,For the first time I’ve heard max say “copy that”,2021-09-08T08:38:03Z
@bivio00,Palermo 🖤💗,2021-09-08T08:37:54Z
@enopio_O,Only Red Bull can make such thing😍,2021-09-08T08:37:46Z
@truehunger108,"I know it ain&#39;t max, but still pretty cool.",2021-09-08T08:37:42Z
@theyeshhh,"Wow, such highly produced video. I can just imagine the amount of effort behind this video. Great job, Team RedBull. Let’s win it this week, MAX!",2021-09-08T08:37:35Z
